customer_id,clv,value_decile,churn_probability,decision,net_value,value_at_risk,expected_value_saved,intervention_cost,churn_value,data_split,predicted_churn,outcome_class,churn_reason,contract,tenure_band,spend_band,city,latitude,longitude
5099-BAILX,398.7,3,0.6449,Intervene,17.14,257.13,77.14,60.00,1,train,1,Caught,Competitor made better offer,Month-to-month,Loyal,High,Santa Barbara,34.419203,-119.710008
7207-RMRDB,379.8,4,0.5918,Intervene,7.43,224.76,67.43,60.00,1,train,1,Caught,Competitor had better devices,Month-to-month,Loyal,High,Santa Barbara,34.437945,-119.77191
4913-EHYUI,752.76,2,0.3403,Intervene,16.85,256.18,76.85,60.00,1,train,0,Missed,Competitor offered higher download speeds,One year,Loyal,High,Alpaugh,35.869626,-119.498771
0195-IESCP,306.9,5,0.8763,Intervene,20.69,268.95,80.69,60.00,1,train,1,Caught,Competitor offered more data,Month-to-month,New,High,Armona,36.315979,-119.710852
4580-TMHJU,202.14,8,0.3896,Do not intervene,-36.37,78.76,23.63,60.00,1,train,0,Missed,Don't know,Month-to-month,Loyal,Medium,Avenal,35.916943,-120.129921
0970-ETWGE,322.38,5,0.89,Intervene,26.07,286.91,86.07,60.00,1,test,1,Caught,Competitor had better devices,Month-to-month,New,High,Bodfish,35.523991,-118.400432
1626-ERCMM,340.38,4,0.8645,Intervene,28.28,294.27,88.28,60.00,1,train,1,Caught,Competitor had better devices,Month-to-month,Established,High,Camp Nelson,36.057458,-118.591951
0887-HJGAR,164.52,9,0.6332,Do not intervene,-28.75,104.17,31.25,60.00,1,train,1,Caught,Competitor offered higher download speeds,Month-to-month,New,Medium,Coalinga,36.186867,-120.387793
5644-PDMZC,322.2,5,0.8866,Intervene,25.7,285.67,85.7,60.00,1,train,1,Caught,Competitor offered higher download speeds,Month-to-month,New,High,Delano,35.772244,-119.209689
9576-ANLXO,250.38,7,0.7644,Do not intervene,-2.59,191.38,57.41,60.00,1,train,1,Caught,Competitor offered higher download speeds,Month-to-month,New,Medium,Earlimart,35.858054,-119.305858
2024-BASKD,268.56,6,0.8193,Intervene,6.01,220.03,66.01,60.00,1,train,1,Caught,Competitor offered more data,Month-to-month,New,High,Exeter,36.301689,-119.018233
4160-AMJTL,70.74,10,0.3496,Do not intervene,-52.58,24.73,7.42,60.00,1,test,0,Missed,Competitor offered more data,Month-to-month,New,Low,Fellows,35.215731,-119.57013
4464-JCOLN,142.92,9,0.2136,Do not intervene,-50.84,30.53,9.16,60.00,1,test,0,Missed,Competitor offered more data,One year,New,Low,Huron,36.217864,-120.080117
5650-VDUDS,87.3,10,0.7293,Do not intervene,-40.9,63.67,19.1,60.00,1,train,1,Caught,Competitor made better offer,Month-to-month,New,Low,Kernville,35.852892,-118.397782
7538-GWHML,250.74,7,0.8289,Intervene,2.35,207.83,62.35,60.00,1,train,1,Caught,Competitor made better offer,Month-to-month,New,Medium,Lemon Cove,36.462671,-118.997291
3859-CVCET,164.34,9,0.6111,Do not intervene,-29.87,100.43,30.13,60.00,1,train,1,Caught,Competitor had better devices,Month-to-month,New,Medium,Lindsay,36.205465,-119.085807
3276-HDUEG,270.18,6,0.8779,Intervene,11.15,237.18,71.15,60.00,1,train,1,Caught,Competitor offered higher download speeds,Month-to-month,New,High,Maricopa,34.737031,-119.460557
0823-HSCDJ,176.94,9,0.4825,Do not intervene,-34.39,85.37,25.61,60.00,1,train,0,Missed,Competitor offered more data,Month-to-month,Loyal,Medium,Onyx,35.676978,-118.101378
0822-GAVAP,124.92,10,0.7903,Do not intervene,-30.38,98.73,29.62,60.00,1,test,1,Caught,Competitor made better offer,Month-to-month,New,Low,Posey,35.861928,-118.636698
1448-PWKYE,288.0,6,0.8672,Intervene,14.92,249.74,74.92,60.00,1,train,1,Caught,Competitor had better devices,Month-to-month,New,High,Shafter,35.490705,-119.286833
0067-DKWBL,177.3,9,0.5806,Do not intervene,-29.12,102.93,30.88,60.00,1,train,1,Caught,Competitor had better devices,Month-to-month,New,Medium,Tipton,36.047414,-119.344304
2276-YDAVZ,270.36,6,0.8251,Intervene,6.92,223.08,66.92,60.00,1,train,1,Caught,Competitor offered higher download speeds,Month-to-month,New,High,Wofford Heights,35.690535,-118.552784
5896-NPFWW,180.54,8,0.588,Do not intervene,-28.15,106.15,31.85,60.00,1,train,1,Caught,Competitor offered higher download speeds,Month-to-month,New,Medium,Visalia,36.37559,-119.211689
7133-VBDCG,287.46,6,0.5857,Do not intervene,-9.49,168.37,50.51,60.00,1,test,1,Caught,Competitor offered higher download speeds,Month-to-month,Established,High,Bakersfield,35.16207,-119.194488
1029-QFBEN,70.38,10,0.3975,Do not intervene,-51.61,27.97,8.39,60.00,1,train,0,Missed,Competitor offered more data,Month-to-month,New,Low,San Luis Obispo,35.236549,-120.727344
4952-YSOGZ,309.42,5,0.8991,Intervene,23.46,278.19,83.46,60.00,1,train,1,Caught,Competitor offered more data,Month-to-month,New,High,Lompoc,34.601055,-120.382917
1589-AGTLK,163.26,9,0.6135,Do not intervene,-29.95,100.15,30.05,60.00,1,train,1,Caught,Competitor offered more data,Month-to-month,New,Medium,Lompoc,34.757477,-120.550507
5244-IRFIH,340.2,4,0.8111,Intervene,22.78,275.92,82.78,60.00,1,test,1,Caught,Competitor made better offer,Month-to-month,Established,High,Los Alamos,34.758699,-120.275839
2684-EIWEO,330.12,5,0.6375,Intervene,3.14,210.46,63.14,60.00,1,test,1,Caught,Competitor made better offer,Month-to-month,Established,High,Oceano,35.059695,-120.604741
6439-GTPCA,314.1,5,0.6468,Intervene,0.94,203.15,60.94,60.00,1,train,1,Caught,Competitor had better devices,Month-to-month,Loyal,High,Pismo Beach,35.165668,-120.655842
5138-WVKYJ,354.78,4,0.8803,Intervene,33.7,312.32,93.7,60.00,1,train,1,Caught,Competitor offered higher download speeds,Month-to-month,New,High,Mojave,35.097323,-118.171288
6683-VLCTZ,354.78,4,0.8446,Intervene,29.9,299.66,89.9,60.00,1,train,1,Caught,Competitor offered more data,Month-to-month,Established,High,Johannesburg,35.363339,-117.637641
2189-WWOEW,309.24,5,0.7421,Intervene,8.85,229.49,68.85,60.00,1,test,1,Caught,Don't know,Month-to-month,Established,High,Keene,35.214982,-118.59049
1894-IGFSG,321.3,5,0.8077,Intervene,17.86,259.52,77.86,60.00,1,train,1,Caught,Competitor had better devices,Month-to-month,Established,High,Lancaster,34.712708,-117.889656
7379-POKDZ,253.08,7,0.8308,Intervene,3.08,210.25,63.08,60.00,1,test,1,Caught,Competitor had better devices,Month-to-month,New,High,Lancaster,34.741406,-118.38111
0236-HFWSV,336.06,4,0.8725,Intervene,27.97,293.22,87.97,60.00,1,test,1,Caught,Competitor offered higher download speeds,Month-to-month,Established,High,Palmdale,34.557711,-118.029441
3900-AQPHZ,71.64,10,0.4031,Do not intervene,-51.34,28.88,8.66,60.00,1,test,0,Missed,Competitor offered higher download speeds,Month-to-month,New,Low,Pearblossom,34.445239,-117.894868
5842-POCOP,320.04,5,0.8169,Intervene,18.43,261.43,78.43,60.00,1,train,1,Caught,Competitor offered higher download speeds,Month-to-month,New,High,Randsburg,35.405722,-117.773354
2037-XJFUP,689.76,2,0.559,Intervene,55.67,385.56,115.67,60.00,1,train,1,Caught,Competitor offered more data,One year,Established,High,Ridgecrest,35.603913,-117.67828
7314-OXENN,295.2,5,0.8788,Intervene,17.82,259.41,77.82,60.00,1,train,1,Caught,Competitor offered more data,Month-to-month,New,High,Trona,35.74837,-117.384948
0322-CHQRU,163.26,9,0.6206,Do not intervene,-29.6,101.32,30.4,60.00,1,train,1,Caught,Competitor offered more data,Month-to-month,New,Medium,Palmdale,34.598221,-117.79593
4678-DVQEO,187.92,8,0.6352,Do not intervene,-24.19,119.36,35.81,60.00,1,test,1,Caught,Competitor made better offer,Month-to-month,New,Medium,Bass Lake,37.458367,-119.345011
0691-IFBQW,792.0,2,0.4855,Intervene,55.35,384.5,115.35,60.00,1,train,0,Missed,Competitor made better offer,One year,Loyal,High,Biola,36.798882,-120.019511
3009-JWMPU,696.6,2,0.3599,Intervene,15.22,250.73,75.22,60.00,1,test,0,Missed,Attitude of service provider,One year,Loyal,High,Five Points,36.397745,-120.119911
1450-GALXR,354.6,4,0.88,Intervene,33.61,312.03,93.61,60.00,1,test,1,Caught,Attitude of service provider,Month-to-month,New,High,Friant,37.027663,-119.69056
3138-BKYAV,307.26,5,0.8397,Intervene,17.4,258.0,77.4,60.00,1,train,1,Caught,Attitude of service provider,Month-to-month,New,High,Kerman,36.727418,-120.123526
4289-DTDKW,364.68,4,0.7814,Intervene,25.49,284.97,85.49,60.00,1,test,1,Caught,Attitude of support person,Month-to-month,Loyal,High,Madera,36.902954,-120.194274
1820-TQVEV,250.38,7,0.8322,Intervene,2.51,208.36,62.51,60.00,1,train,1,Caught,Attitude of support person,Month-to-month,New,Medium,Madera,37.004068,-119.930027
2239-JALAW,743.4,2,0.3079,Intervene,8.66,228.87,68.66,60.00,1,train,0,Missed,Attitude of support person,One year,Loyal,High,Mendota,36.687292,-120.437354
4853-RULSV,1123.2,1,0.1192,Do not intervene,-19.82,133.93,40.18,60.00,1,train,0,Missed,Attitude of service provider,Two year,Loyal,High,Miramonte,36.696759,-119.024051
6275-YDUVO,310.32,5,0.8622,Intervene,20.27,267.57,80.27,60.00,1,train,1,Caught,Attitude of service provider,Month-to-month,New,High,Orosi,36.600185,-119.175655
0115-TFERT,400.32,3,0.8397,Intervene,40.85,336.16,100.85,60.00,1,train,1,Caught,Attitude of service provider,Month-to-month,Established,High,Fresno,36.841655,-119.797113
2311-QYMUQ,322.02,5,0.6976,Intervene,7.4,224.65,67.4,60.00,1,train,1,Caught,Attitude of support person,Month-to-month,Established,High,San Joaquin,36.600193,-120.153393
3643-AHCFP,344.16,4,0.8758,Intervene,30.43,301.42,90.43,60.00,1,train,1,Caught,Competitor made better offer,Month-to-month,New,High,Selma,36.545322,-119.642281
3104-OWCGK,654.84,2,0.2877,Do not intervene,-3.48,188.39,56.52,60.00,1,train,0,Missed,Moved,One year,Loyal,High,South Dos Palos,36.959731,-120.653519
9101-BWFSS,781.56,2,0.4312,Intervene,41.1,337.02,101.1,60.00,1,train,0,Missed,Moved,One year,Loyal,High,Tollhouse,36.993666,-119.348267
9231-ZJYAM,283.86,6,0.8465,Intervene,12.09,240.3,72.09,60.00,1,train,1,Caught,Moved,Month-to-month,New,High,Squaw Valley,36.719141,-119.202677
6982-SSHFK,159.84,9,0.6126,Do not intervene,-30.63,97.92,29.37,60.00,1,train,1,Caught,Competitor offered higher download speeds,Month-to-month,New,Medium,Fresno,36.768774,-119.762633
0727-BMPLR,720.0,2,0.4639,Intervene,40.2,334.01,100.2,60.00,1,train,0,Missed,Competitor offered higher download speeds,One year,Loyal,High,Fresno,36.654614,-119.903674
1038-ZAGBI,142.56,9,0.1221,Do not intervene,-54.78,17.4,5.22,60.00,1,test,0,Missed,Competitor offered higher download speeds,One year,New,Low,Fresno,36.833002,-119.82947
3027-ZTDHO,323.64,5,0.8923,Intervene,26.63,288.77,86.63,60.00,1,train,1,Caught,Don't know,Month-to-month,New,High,Fresno,36.732694,-119.783786
2382-BCKQJ,721.08,2,0.4143,Intervene,29.63,298.75,89.63,60.00,1,train,0,Missed,Competitor offered higher download speeds,One year,Loyal,High,Big Sur,36.092975,-121.549826
2207-NHRJK,182.88,8,0.613,Do not intervene,-26.37,112.1,33.63,60.00,1,train,1,Caught,Competitor offered higher download speeds,Month-to-month,New,Medium,Carmel,36.460611,-121.852507
0947-MUGVO,265.14,6,0.7054,Do not intervene,-3.89,187.02,56.11,60.00,1,test,1,Caught,Competitor offered higher download speeds,Month-to-month,Established,High,Jolon,35.930782,-121.189757
9944-HKVVB,342.36,4,0.8781,Intervene,30.18,300.61,90.18,60.00,1,test,1,Caught,Competitor offered higher download speeds,Month-to-month,New,High,King City,36.220761,-120.980777
4124-MMETB,340.74,4,0.8078,Intervene,22.58,275.25,82.58,60.00,1,train,1,Caught,Competitor offered higher download speeds,Month-to-month,Established,High,Lockwood,35.989792,-121.055933
3671-SHRSP,290.16,5,0.8015,Intervene,9.77,232.56,69.77,60.00,1,test,1,Caught,Competitor offered more data,Month-to-month,New,High,Marina,36.689582,-121.758398
3313-QKNKB,615.96,3,0.406,Intervene,15.03,250.11,75.03,60.00,1,train,0,Missed,Competitor offered more data,One year,Loyal,High,Pebble Beach,36.587497,-121.944815
5073-WXOYN,182.88,8,0.45,Do not intervene,-35.31,82.3,24.69,60.00,1,train,0,Missed,Competitor offered more data,Month-to-month,Loyal,Medium,Belmont,37.509366,-122.306132
0207-MDKNV,378.36,4,0.8063,Intervene,31.52,305.05,91.52,60.00,1,test,1,Caught,Competitor made better offer,Month-to-month,Established,High,Daly City,37.691561,-122.445202
9851-KIELU,396.36,3,0.8152,Intervene,36.94,323.12,96.94,60.00,1,train,1,Caught,Competitor made better offer,Month-to-month,New,High,Loma Mar,37.266388,-122.26308
3908-BLSYF,302.04,5,0.826,Intervene,14.85,249.5,74.85,60.00,1,train,1,Caught,Price too high,Month-to-month,New,High,Los Altos,37.352911,-122.093002
7549-MYGPK,361.98,4,0.5244,Do not intervene,-3.05,189.83,56.95,60.00,1,train,1,Caught,Price too high,Month-to-month,Loyal,High,Mountain View,37.380662,-122.086022
3804-RVTGV,373.86,4,0.5865,Intervene,5.79,219.29,65.79,60.00,1,train,1,Caught,Price too high,Month-to-month,Loyal,High,Mountain View,37.419725,-122.062947
9227-LUNBG,88.56,10,0.7513,Do not intervene,-40.04,66.54,19.96,60.00,1,train,1,Caught,Price too high,Month-to-month,New,Low,Pescadero,37.22565,-122.297533
4315-MURBD,356.04,4,0.7622,Intervene,21.41,271.36,81.41,60.00,1,test,1,Caught,Price too high,Month-to-month,New,High,San Bruno,37.624436,-122.430661
9734-YWGEX,353.88,4,0.8382,Intervene,28.99,296.63,88.99,60.00,1,train,1,Caught,Price too high,Month-to-month,New,High,South San Francisco,37.654436,-122.426468
2719-BDAQO,337.86,4,0.8125,Intervene,22.36,274.52,82.36,60.00,1,train,1,Caught,Price too high,Month-to-month,Established,High,Sunnyvale,37.378541,-122.020456
0781-LKXBR,361.8,4,0.8963,Intervene,37.29,324.3,97.29,60.00,1,train,1,Caught,Price too high,Month-to-month,New,High,San Francisco,37.7795,-122.419233
1907-UBQFC,262.26,7,0.7542,Do not intervene,-0.66,197.81,59.34,60.00,1,train,1,Caught,Price too high,Month-to-month,New,High,San Francisco,37.791998,-122.408653
6513-EECDB,264.78,7,0.8666,Intervene,8.84,229.45,68.84,60.00,1,test,1,Caught,Price too high,Month-to-month,New,High,San Francisco,37.758085,-122.434801
7074-IEVOJ,285.84,6,0.8551,Intervene,13.33,244.42,73.33,60.00,1,test,1,Caught,Product dissatisfaction,Month-to-month,New,High,San Francisco,37.820894,-122.369725
9625-QSTYE,292.14,5,0.7614,Intervene,6.73,222.45,66.73,60.00,1,train,1,Caught,Service dissatisfaction,Month-to-month,Established,High,San Francisco,37.746699,-122.442833
4750-ZRXIU,304.56,5,0.8905,Intervene,21.36,271.21,81.36,60.00,1,test,1,Caught,Lack of self-service on Website,Month-to-month,New,High,Palo Alto,37.386978,-122.177746
6400-BWQKW,284.58,6,0.8403,Intervene,11.74,239.14,71.74,60.00,1,train,1,Caught,Network reliability,Month-to-month,New,High,San Mateo,37.556634,-122.317723
6680-WKXRZ,267.84,6,0.8182,Intervene,5.74,219.14,65.74,60.00,1,test,1,Caught,Don't know,Month-to-month,New,High,Antioch,37.980057,-121.801599
7028-DVOIQ,356.58,4,0.7813,Intervene,23.58,278.6,83.58,60.00,1,train,1,Caught,Don't know,Month-to-month,Established,High,Birds Landing,38.140719,-121.838298
4208-UFFGW,161.82,9,0.6142,Do not intervene,-30.18,99.39,29.82,60.00,1,train,1,Caught,Don't know,Month-to-month,New,Medium,Byron,37.83323,-121.601461
9448-REEVD,160.92,9,0.5286,Do not intervene,-34.48,85.07,25.52,60.00,1,test,1,Caught,Don't know,Month-to-month,New,Medium,Concord,38.013825,-122.039144
9117-SHLZX,164.52,9,0.6332,Do not intervene,-28.75,104.17,31.25,60.00,1,train,1,Caught,Poor expertise of phone support,Month-to-month,New,Medium,Fremont,37.505768,-121.962472
9889-TMAHG,361.08,4,0.799,Intervene,26.55,288.5,86.55,60.00,1,train,1,Caught,Competitor had better devices,Month-to-month,New,High,Fremont,37.516791,-121.899117
4541-RMRLG,69.3,10,0.3503,Do not intervene,-52.72,24.28,7.28,60.00,1,train,0,Missed,Competitor offered higher download speeds,Month-to-month,New,Low,Hayward,37.674002,-122.076796
3158-MOERK,345.6,4,0.9238,Intervene,35.78,319.27,95.78,60.00,1,train,1,Caught,Competitor offered more data,Month-to-month,New,High,Hayward,37.62984,-122.120843
7294-TMAOP,325.98,5,0.8964,Intervene,27.66,292.21,87.66,60.00,1,train,1,Caught,Competitor made better offer,Month-to-month,New,High,Castro Valley,37.708327,-122.083473
8919-FYFQZ,109.26,10,0.4411,Do not intervene,-45.54,48.2,14.46,60.00,1,train,0,Missed,Competitor had better devices,Month-to-month,Loyal,Low,Livermore,37.571748,-121.659562
2834-JRTUA,1166.94,1,0.1391,Do not intervene,-11.31,162.29,48.69,60.00,1,train,0,Missed,Competitor had better devices,Two year,Loyal,High,Martinez,38.014457,-122.115432
5875-YPQFJ,251.64,7,0.8354,Intervene,3.07,210.23,63.07,60.00,1,test,1,Caught,Competitor offered higher download speeds,Month-to-month,New,Medium,Fremont,37.555473,-122.080312
6646-QVXLR,747.0,2,0.3697,Intervene,22.85,276.18,82.85,60.00,1,train,0,Missed,Competitor offered higher download speeds,One year,Loyal,High,Napa,38.489789,-122.27011
8603-IJWDN,311.76,5,0.9106,Intervene,25.17,283.9,85.17,60.00,1,train,1,Caught,Competitor offered higher download speeds,Month-to-month,New,High,Pinole,37.996462,-122.293716
9369-XFEHK,290.16,5,0.6423,Do not intervene,-4.09,186.36,55.91,60.00,1,test,1,Caught,Competitor offered more data,Month-to-month,Established,High,Pleasanton,37.633361,-121.862395
3842-IYKUE,307.08,5,0.6015,Do not intervene,-4.59,184.71,55.41,60.00,1,train,1,Caught,Competitor offered more data,Month-to-month,Established,High,San Leandro,37.687264,-122.15728
6641-XRPSU,252.0,7,0.5671,Do not intervene,-17.13,142.9,42.87,60.00,1,test,1,Caught,Competitor offered more data,Month-to-month,Established,High,San Lorenzo,37.676249,-122.132415
1374-DMZUI,339.48,4,0.9105,Intervene,32.73,309.11,92.73,60.00,1,train,1,Caught,Competitor made better offer,Month-to-month,New,High,San Ramon,37.766556,-121.976784
8357-EQXFO,343.26,4,0.8665,Intervene,29.23,297.43,89.23,60.00,1,train,1,Caught,Competitor made better offer,Month-to-month,New,High,Union City,37.59485,-122.051521
1989-PRJHP,271.8,6,0.7715,Intervene,2.9,209.68,62.9,60.00,1,train,1,Caught,Competitor had better devices,Month-to-month,Established,High,Pleasanton,37.685052,-121.912061
9524-EGPJC,324.36,5,0.8339,Intervene,21.14,270.48,81.14,60.00,1,train,1,Caught,Competitor offered higher download speeds,Month-to-month,Established,High,Walnut Creek,37.862128,-122.075197
6993-OHLXR,248.22,7,0.8221,Intervene,1.21,204.05,61.21,60.00,1,test,1,Caught,Competitor offered more data,Month-to-month,New,Medium,Walnut Creek,37.900662,-122.052782
8818-XYFCQ,358.38,4,0.7377,Intervene,19.31,264.37,79.31,60.00,1,test,1,Caught,Competitor made better offer,Month-to-month,Established,High,Walnut Creek,37.916648,-122.008483
4695-VADHF,206.82,8,0.4911,Do not intervene,-29.53,101.57,30.47,60.00,1,train,0,Missed,Competitor had better devices,Month-to-month,Established,Medium,Oakland,37.792489,-122.244314
3863-IUBJR,386.28,3,0.2846,Do not intervene,-27.01,109.95,32.99,60.00,1,train,0,Missed,Competitor had better devices,One year,New,Medium,Oakland,37.80707,-122.297401
4822-RVYBB,362.16,4,0.8997,Intervene,37.75,325.85,97.75,60.00,1,train,1,Caught,Competitor offered higher download speeds,Month-to-month,New,High,Berkeley,37.871416,-122.246597
8436-BJUMM,301.5,5,0.7979,Intervene,12.17,240.57,72.17,60.00,1,train,1,Caught,Competitor offered higher download speeds,Month-to-month,Established,High,Albany,37.890274,-122.295192
4184-TJFAN,317.88,5,0.8198,Intervene,18.18,260.61,78.18,60.00,1,test,1,Caught,Competitor offered higher download speeds,Month-to-month,New,High,Berkeley,37.897753,-122.279391
4145-UQXUQ,331.56,4,0.8349,Intervene,23.04,276.81,83.04,60.00,1,train,1,Caught,Competitor offered more data,Month-to-month,New,High,Berkeley,37.872902,-122.303708
9948-YPTDG,286.02,6,0.572,Do not intervene,-10.92,163.61,49.08,60.00,1,train,1,Caught,Competitor offered more data,Month-to-month,Loyal,High,San Rafael,38.018065,-122.546024
1236-WFCDV,325.62,5,0.8013,Intervene,18.27,260.91,78.27,60.00,1,train,1,Caught,Competitor offered more data,Month-to-month,Established,High,Greenbrae,37.946617,-122.563571
4883-QICIH,251.1,7,0.5777,Do not intervene,-16.48,145.07,43.52,60.00,1,train,1,Caught,Don't know,Month-to-month,Established,Medium,Bodega Bay,38.377165,-123.037957
8329-IBCTI,70.74,10,0.3991,Do not intervene,-51.53,28.23,8.47,60.00,1,train,0,Missed,Competitor made better offer,Month-to-month,New,Low,Cotati,38.326215,-122.718742
